name,fc0,fc1,fc2,fc3,fc4,fc5,fc6,fc7,fc8,fc9,fc10,fc11,fc12,fc13,fc14,fc15,affinity
4bco,226.12488,-78.080605,348.03085,-175.97028,523.85034,528.2018,-298.95013,546.4303,-284.11005,271.3296,0.0,0.0,0.0,6.245102,0.0,0.0,6.88
4bcp,330.303,-62.468346,313.46225,-137.8236,299.67807,467.6459,-257.33167,384.5801,-280.66577,276.0109,0.0,0.0,0.0,6.134857,0.0,0.0,6.25
4bcs,395.58832,-40.87508,153.91737,-127.621864,135.49323,269.76678,-171.26428,228.99403,-216.44095,129.79694,0.0,0.0,0.0,4.506526,0.0,0.0,6.99
4bf1,70.79366,-78.42545,266.1491,-172.96031,448.0465,619.40576,-315.59512,515.30707,-301.7787,285.5313,0.0,0.0,0.0,6.670566,0.0,0.0,8.62
4bf6,130.35306,-62.930515,224.7636,-156.68314,379.5649,558.4622,-289.07465,443.6605,-269.77658,246.78323,0.0,0.0,0.0,6.42226,0.0,0.0,8.35
4bi7,750.574,-72.22871,171.92264,-176.6252,17.02887,89.73213,-181.29639,195.74268,-194.57872,91.65207,0.0,0.0,0.0,2.683206,0.0,0.0,4.58
4bj8,286.91107,-54.030678,155.81032,-134.11578,193.45888,335.99182,-220.5485,298.7393,-241.78357,185.88043,0.0,0.0,0.0,4.609602,0.0,0.0,8.29
4bks,614.321,-71.36332,280.45593,-168.33015,193.46027,291.34543,-182.2867,286.81857,-234.55553,176.20776,0.0,0.0,0.0,4.068944,0.0,0.0,3.82
4bny,296.74884,-73.84866,252.70818,-146.3147,337.65726,462.69025,-252.37332,413.41537,-263.33398,252.55714,0.0,0.0,0.0,4.9350004,0.0,0.0,7.1
4br3,385.76727,-85.93233,446.36902,-222.02678,570.69885,561.3574,-403.69504,673.72034,-358.72757,390.201,0.0,0.0,0.0,5.4850583,0.0,0.0,5.72
4bs0,546.5071,-56.849277,152.38136,-143.9932,114.984924,199.5686,-171.13264,212.88402,-204.9045,113.77619,0.0,0.0,0.0,3.5502915,0.0,0.0,5.7
4bt3,805.3682,-91.073524,285.27463,-175.08899,37.03414,88.98184,-190.60379,189.32288,-236.6035,151.7466,0.0,0.0,0.0,3.3142958,0.0,0.0,3.12
4bt4,783.9947,-85.11343,280.40002,-169.92487,34.562996,96.68105,-185.9874,185.11848,-233.44382,148.89383,0.0,0.0,0.0,3.6140537,0.0,0.0,3.34
4btk,398.21835,-58.687042,187.04887,-150.10304,191.39165,318.25018,-195.75763,255.5873,-232.86108,187.25739,0.0,0.0,0.0,5.430076,0.0,0.0,6.62
4bup,515.2705,-79.65737,404.32886,-186.50746,399.64215,468.24304,-311.10132,545.82623,-328.03998,341.05817,0.0,0.0,0.0,4.8324623,0.0,0.0,4.95
4buq,460.08133,-64.06252,8.094744,-131.60799,17.544157,162.16667,-152.01276,170.60503,-197.65222,63.265457,0.0,0.0,0.0,4.113802,0.0,0.0,8.14
4c1t,355.12247,-57.693336,241.76584,-160.34988,332.0866,420.8192,-263.2002,434.52628,-276.52213,247.2331,0.0,0.0,0.0,4.3615556,0.0,0.0,7.15
4c1u,346.95013,-43.787846,230.43109,-137.90355,257.8511,379.0854,-228.77457,365.56964,-252.3412,216.50574,0.0,0.0,0.0,4.1075177,0.0,0.0,7.09
4c6u,532.52814,-73.21657,253.09998,-165.29414,190.60847,369.68896,-190.36528,290.71866,-247.69884,207.70598,0.0,0.0,0.0,4.3669662,0.0,0.0,4.59
4c9x,254.45491,-58.299202,286.03174,-164.1112,388.98096,505.44592,-295.23584,472.71228,-292.76025,278.48227,0.0,0.0,0.0,6.1983347,0.0,0.0,7.32
4ca7,188.63005,-84.92375,485.51508,-201.56789,654.3039,706.7605,-471.44067,779.6538,-417.5639,452.76456,0.0,0.0,0.0,6.1113367,0.0,0.0,7.36
4ca8,177.9612,-73.23923,487.24835,-193.7967,658.2898,679.63116,-422.55533,747.4072,-358.30524,398.22662,0.0,0.0,0.0,6.09484,0.0,0.0,6.68
4cd0,189.72052,-60.067936,139.7056,-146.78862,286.98883,348.44315,-237.25183,378.3161,-252.21545,192.18358,0.0,0.0,0.0,6.4053187,0.0,0.0,9.7
4cd4,451.84192,-66.89895,200.36842,-159.8684,196.9822,347.85034,-234.02078,325.82846,-266.79715,212.65944,0.0,0.0,0.0,3.8495302,0.0,0.0,6.58
4cd5,413.85046,-58.798985,208.77654,-161.20177,202.60843,354.4128,-217.00873,326.92368,-253.1223,204.03253,0.0,0.0,0.0,4.1984167,0.0,0.0,6.71
4cg8,154.23653,-74.286125,444.6081,-191.91313,653.7154,668.5201,-424.589,692.2566,-351.9284,383.25586,0.0,0.0,0.0,7.074856,0.0,0.0,6.96
4cg9,434.23376,-57.76845,191.19438,-136.61847,195.35231,354.23508,-184.62617,278.21683,-221.94073,204.58144,0.0,0.0,0.0,5.195162,0.0,0.0,6.21
4cga,365.899,-74.36709,270.8798,-141.92438,241.31897,417.5905,-213.2894,326.43677,-278.3892,271.23758,0.0,0.0,0.0,5.2322483,0.0,0.0,6.4
4cgi,705.6281,-89.9406,331.70947,-183.7371,171.49167,254.01234,-195.1841,277.74728,-252.00336,224.74947,0.0,0.0,0.0,4.5269904,0.0,0.0,3.12
4cj4,764.3943,-90.25977,278.52863,-182.33073,60.25929,142.71269,-191.4747,211.15767,-232.3796,157.21371,0.0,0.0,0.0,4.824156,0.0,0.0,3.36
4cjp,742.23145,-86.004105,278.20154,-175.87784,77.20399,176.322,-190.95448,222.57544,-234.14618,160.42987,0.0,0.0,0.0,4.784829,0.0,0.0,3.32
4cjq,736.45496,-85.71729,276.71375,-174.43095,73.54367,161.4309,-188.87843,218.42778,-224.88945,158.00087,0.0,0.0,0.0,5.2391987,0.0,0.0,3.59
4cjr,725.7727,-85.195045,308.04333,-177.58067,115.297325,203.8638,-184.93596,248.83997,-242.72513,181.32562,0.0,0.0,0.0,5.1937766,0.0,0.0,3.1
4ck3,732.0389,-75.491196,279.43295,-177.69821,73.48187,168.4779,-190.89786,221.50548,-237.09023,162.69897,0.0,0.0,0.0,4.654044,0.0,0.0,3.57
4cl6,389.44324,-76.91695,362.05835,-150.4887,330.0272,475.6374,-270.0219,421.93253,-292.68625,285.4137,0.0,0.0,0.0,3.9220006,0.0,0.0,5.39
4clj,210.92012,-63.509792,164.16162,-152.27304,294.08304,379.63055,-232.24324,383.21115,-252.2814,210.11041,0.0,0.0,0.0,6.541624,0.0,0.0,9.15
4cmo,143.81326,-69.54195,141.67308,-139.041,294.50626,463.49393,-229.35823,376.1854,-245.9036,190.0038,0.0,0.0,0.0,5.789308,0.0,0.0,9.07
4cp5,785.11224,-87.476166,272.64572,-183.07932,54.626957,130.30092,-181.54141,229.25385,-234.90591,141.19304,0.0,0.0,0.0,3.471654,0.0,0.0,3.34
4cp7,138.49384,-59.574894,273.35876,-160.50778,485.34247,548.67456,-307.72104,524.3051,-277.6936,267.3393,0.0,0.0,0.0,7.2233367,0.0,0.0,8.11
4cpr,145.95471,-62.727146,320.80267,-167.50595,522.8688,589.17126,-322.72144,558.929,-286.75754,286.03232,0.0,0.0,0.0,7.5110416,0.0,0.0,7.46
4cps,106.64372,-61.466145,288.99454,-166.438,515.99335,575.6274,-324.12738,552.09656,-283.44116,276.69342,0.0,0.0,0.0,7.087217,0.0,0.0,8.27
4cpt,169.46185,-61.305485,278.0284,-163.65407,480.278,546.3818,-301.48874,508.57498,-270.94443,268.19058,0.0,0.0,0.0,7.2199025,0.0,0.0,7.7
4cpy,536.289,-56.373478,103.24992,-138.4759,43.105106,196.31725,-160.74283,177.17924,-194.65863,100.206566,0.0,0.0,0.0,4.6067753,0.0,0.0,6.31
4cr5,706.26764,-80.33419,247.32652,-178.32332,105.00426,203.95868,-193.85245,248.23119,-242.69441,184.03665,0.0,0.0,0.0,3.7573867,0.0,0.0,4.15
4crb,217.64922,-49.66569,338.43497,-162.65015,428.188,547.77466,-326.26163,520.9331,-325.60718,330.4703,0.0,0.0,0.0,5.717433,0.0,0.0,7.57
4crf,140.25684,-90.61231,223.35349,-163.41052,418.22357,494.3306,-275.64133,492.37012,-290.37796,270.56302,0.0,0.0,0.0,5.5003924,0.0,0.0,9.3
4crl,13.028867,-60.20905,261.40564,-188.7394,556.49603,553.9438,-373.66345,584.16675,-306.35272,281.9833,0.0,0.0,0.0,5.812488,0.0,0.0,9.71
4cs9,794.72296,-101.62508,350.48636,-171.01302,65.71312,180.16183,-194.12909,211.73914,-247.15161,175.8883,0.0,0.0,0.0,3.6051054,0.0,0.0,2.1
4csd,645.63605,-75.085266,78.93343,-148.0425,-27.802387,66.26792,-169.79146,153.23007,-196.22255,53.86282,0.0,0.0,0.0,3.10922,0.0,0.0,5.91
4css,370.91928,-52.171906,39.9941,-108.16473,66.01377,169.2333,-159.31654,186.34352,-204.49997,70.4515,0.0,0.0,0.0,4.9329934,0.0,0.0,8.46
4cu7,483.87317,-65.60282,42.04336,-138.46979,17.253706,156.70274,-172.28484,170.05908,-197.39912,72.90456,0.0,0.0,0.0,3.9971156,0.0,0.0,7.59
4cu8,683.4076,-67.74878,189.82434,-173.83644,49.079815,161.12509,-182.35289,197.75246,-206.54259,118.45043,0.0,0.0,0.0,3.5798414,0.0,0.0,4.47
4cwp,263.55624,-66.99455,305.82996,-151.36359,347.34927,511.76797,-271.9302,445.05447,-286.4818,264.17438,0.0,0.0,0.0,5.1527367,0.0,0.0,6.77
4cwq,247.23434,-70.222595,296.12845,-144.26677,334.41327,510.93616,-266.3321,437.99652,-282.32602,261.97864,0.0,0.0,0.0,6.2668233,0.0,0.0,7.06
4cwr,169.63834,-63.045025,257.5802,-150.34949,346.27478,501.4058,-273.20935,449.17624,-276.29144,253.24707,0.0,0.0,0.0,5.5021,0.0,0.0,8.3
4cwt,274.86285,-67.446495,277.25253,-143.89728,349.07254,480.3213,-264.36026,422.00134,-271.6137,248.06564,0.0,0.0,0.0,5.5620193,0.0,0.0,6.75
4czs,562.11194,-54.719227,217.14606,-146.2347,111.3483,253.3051,-167.4904,218.71211,-222.27968,161.72852,0.0,0.0,0.0,5.4469357,0.0,0.0,5.0
4d3h,453.82288,-52.89239,231.10193,-138.98909,195.01424,335.13278,-222.51228,336.12125,-256.54202,212.54242,0.0,0.0,0.0,4.546267,0.0,0.0,6.43
4d4d,539.5798,-66.77996,155.68376,-158.21451,101.8501,264.52283,-192.47215,235.56055,-230.87709,163.8048,0.0,0.0,0.0,3.5649657,0.0,0.0,5.96
4d7b,366.9264,-53.27199,138.70374,-134.57237,140.88652,303.1577,-194.88794,257.11285,-235.26231,170.95084,0.0,0.0,0.0,5.725952,0.0,0.0,7.68
4d8z,416.44293,-64.62717,209.68692,-151.67668,226.63248,350.4242,-205.56305,312.72977,-247.31331,192.29063,0.0,0.0,0.0,3.808433,0.0,0.0,6.29
4da5,305.54,-59.04657,343.80978,-177.45738,413.32773,484.2875,-299.5974,494.45578,-301.30264,290.269,0.0,0.0,0.0,5.34509,0.0,0.0,6.44
4db7,458.92953,-72.62927,113.84377,-152.82144,117.1147,289.02805,-173.84161,226.15608,-228.5726,130.51535,0.0,0.0,0.0,3.7142758,0.0,0.0,6.56
4dbm,259.25186,-72.54205,247.33234,-161.97311,370.27808,486.1938,-286.6847,458.48593,-278.01608,255.93823,0.0,0.0,0.0,5.4210305,0.0,0.0,7.62
4dcs,601.1647,-70.93288,191.14407,-152.6452,106.510475,238.0744,-198.52072,246.20155,-221.61328,151.16318,0.0,0.0,0.0,4.644397,0.0,0.0,5.1
4de0,509.47348,-56.73325,229.15471,-145.64314,131.27438,294.29263,-196.48828,267.42612,-242.47038,211.4279,0.0,0.0,0.0,4.2517242,0.0,0.0,5.89
4de5,700.15967,-78.81269,312.59393,-169.07596,125.2459,251.38998,-195.14436,255.26723,-256.0037,191.28436,0.0,0.0,0.0,2.9962454,0.0,0.0,3.15
4del,426.55194,-73.657715,65.60076,-149.69603,106.62379,236.1042,-182.82697,214.76607,-216.6144,112.12778,0.0,0.0,0.0,4.245121,0.0,0.0,7.68
4der,517.24,-62.751278,156.24239,-150.9239,92.14246,253.7414,-182.01062,230.11415,-225.24416,152.41254,0.0,0.0,0.0,3.8547885,0.0,0.0,6.31
4des,479.3453,-60.07755,165.6803,-148.55516,143.34465,307.5964,-171.542,232.05302,-208.74397,139.04591,0.0,0.0,0.0,4.83,0.0,0.0,5.85
4dew,461.62643,-66.50924,102.77668,-142.93399,110.09928,260.9643,-177.32918,229.89064,-210.19044,130.57718,0.0,0.0,0.0,4.8707104,0.0,0.0,7.0
4dff,283.34766,-69.77487,197.63861,-158.32379,267.63376,426.4192,-221.51564,349.59677,-262.47293,206.73299,0.0,0.0,0.0,4.5203404,0.0,0.0,7.46
4dfg,98.93275,-48.09975,93.51444,-149.04369,303.60208,251.81824,-267.16577,373.12112,-246.20395,178.97803,0.0,0.0,0.0,8.591845,0.0,0.0,11.74
4dhl,698.07465,-75.55092,243.63043,-171.48216,50.451267,145.76773,-180.71094,207.70229,-216.06563,171.53836,0.0,0.0,0.0,3.8945715,0.0,0.0,4.48
4djp,142.92188,-51.72114,128.25142,-137.45543,270.90524,387.26846,-252.61972,385.04547,-268.53,229.80057,0.0,0.0,0.0,8.58633,0.0,0.0,10.55
4djq,150.40552,-49.718056,131.05788,-154.58899,314.42877,385.0646,-271.2656,407.22778,-266.42773,211.03581,0.0,0.0,0.0,8.200238,0.0,0.0,10.32
4djr,137.9655,-47.402874,66.55348,-123.95394,224.41841,298.53046,-227.55707,335.0443,-235.38615,193.46614,0.0,0.0,0.0,8.309291,0.0,0.0,11.52
4djw,331.8182,-56.87531,352.3281,-154.56694,370.8257,468.31454,-285.30728,450.4922,-301.5362,287.06668,0.0,0.0,0.0,4.481092,0.0,0.0,6.28
4djx,254.65953,-52.807796,308.48035,-158.82114,376.8473,464.16675,-289.7243,444.9661,-298.00464,268.68213,0.0,0.0,0.0,4.570174,0.0,0.0,7.23
4djy,195.15594,-47.253468,253.7636,-156.47519,369.34616,464.03348,-284.08408,442.52762,-282.45874,252.99644,0.0,0.0,0.0,5.0404468,0.0,0.0,8.27
4dko,420.00153,-56.459583,201.12846,-147.51016,219.56612,307.8698,-207.09503,304.63977,-239.07845,167.18489,0.0,0.0,0.0,4.684496,0.0,0.0,6.52
4dkp,438.56363,-71.63433,276.95953,-158.48868,278.9887,399.573,-235.11884,368.77625,-270.96762,244.27313,0.0,0.0,0.0,4.46371,0.0,0.0,5.72
4dkr,382.88,-61.821663,235.99779,-154.79594,298.24374,381.67194,-232.68323,373.06314,-261.76434,215.85701,0.0,0.0,0.0,4.8385634,0.0,0.0,6.52
4dmw,570.77,-84.39467,270.5818,-164.47392,195.65337,338.98642,-223.56715,339.125,-272.08688,232.22266,0.0,0.0,0.0,3.9377465,0.0,0.0,4.94
4do4,414.09195,-49.711365,115.429535,-123.392815,81.233475,272.05453,-163.2376,207.93008,-203.43762,146.2328,0.0,0.0,0.0,4.2317867,0.0,0.0,7.29
4do5,602.0762,-67.397575,123.43322,-153.46494,20.978647,160.55559,-166.7064,181.55417,-202.15497,97.5078,0.0,0.0,0.0,3.7100732,0.0,0.0,5.83
4dst,735.2035,-98.37719,317.22906,-181.74084,99.07055,211.92609,-205.60759,233.12828,-271.07565,207.00484,0.0,0.0,0.0,3.713159,0.0,0.0,2.96
4dsu,762.8404,-94.760864,319.76746,-184.51346,85.104065,160.6948,-198.44499,220.28703,-257.17712,176.08711,0.0,0.0,0.0,2.927058,0.0,0.0,2.82
4dsy,741.6851,-77.98215,178.79324,-181.41405,24.187546,130.99548,-176.58463,184.72389,-203.14635,132.20918,0.0,0.0,0.0,4.054883,0.0,0.0,4.43
4duh,458.63168,-53.4325,295.3827,-137.64633,246.86931,403.37537,-220.44788,328.2287,-261.53055,248.94125,0.0,0.0,0.0,5.3695946,0.0,0.0,5.18
4dv8,184.13388,-53.08707,178.93077,-156.44684,369.52936,419.74835,-282.211,453.37592,-268.27252,215.26418,0.0,0.0,0.0,6.148537,0.0,0.0,9.24
4dy6,545.76385,-106.75722,454.12305,-223.64453,469.5266,543.79224,-341.88672,616.1181,-363.80716,404.55045,0.0,0.0,0.0,4.6161747,0.0,0.0,4.4
4dzy,601.54083,-63.02703,151.00757,-160.15227,68.94745,226.48978,-184.8517,215.93604,-213.21278,146.93407,0.0,0.0,0.0,3.732361,0.0,0.0,5.62
4e0x,408.58182,-61.77821,140.26613,-145.10646,139.47737,299.01535,-191.93651,260.8507,-227.78963,155.92621,0.0,0.0,0.0,4.6416054,0.0,0.0,7.12
4e3g,625.264,-70.84259,184.89622,-171.52934,87.44312,229.97652,-199.4558,225.35182,-237.77965,156.2138,0.0,0.0,0.0,2.838666,0.0,0.0,4.97
4e67,314.65533,-70.10262,257.42072,-156.82257,299.53595,446.53113,-228.43605,359.03976,-273.60986,239.7793,0.0,0.0,0.0,5.142724,0.0,0.0,6.48
4e6d,219.8576,-60.537884,108.11421,-139.21925,221.72293,366.84525,-204.4102,301.32788,-221.51843,167.02887,0.0,0.0,0.0,6.551895,0.0,0.0,8.92
4e70,618.98035,-71.32753,159.82782,-167.36275,92.723854,221.4836,-192.36536,228.3944,-230.04153,150.0624,0.0,0.0,0.0,4.013736,0.0,0.0,5.28
4e7r,187.81717,-82.51717,356.53986,-175.28392,500.8177,594.066,-344.95624,576.97534,-322.14078,357.5335,0.0,0.0,0.0,6.5358186,0.0,0.0,7.7
4e9u,436.9416,-67.605896,266.87155,-161.55171,336.41248,388.95383,-231.59763,407.4328,-257.88272,222.7396,0.0,0.0,0.0,4.181033,0.0,0.0,5.82
4eb8,172.9184,-64.20189,117.21857,-138.13751,229.76816,403.91068,-228.53479,346.51263,-242.77347,205.26627,0.0,0.0,0.0,7.0807357,0.0,0.0,9.82
4efk,769.3274,-86.07996,303.7256,-181.41077,124.085884,258.8628,-188.94894,269.67758,-239.86172,178.72444,0.0,0.0,0.0,3.791624,0.0,0.0,2.49
4efs,145.04062,-53.139206,197.17891,-134.23367,328.77075,465.02158,-228.1443,381.15524,-251.52805,209.02182,0.0,0.0,0.0,4.856724,0.0,0.0,8.6
4egk,325.73096,-66.87223,126.85858,-147.46483,164.42087,329.94922,-170.54767,254.80292,-220.34824,159.43034,0.0,0.0,0.0,5.8205137,0.0,0.0,7.72
4ei4,251.36166,-57.16954,111.50362,-135.98721,207.92397,346.2144,-196.48608,294.06363,-226.99368,156.32648,0.0,0.0,0.0,5.5890675,0.0,0.0,8.74
4ej8,685.71454,-82.06715,166.03322,-151.24654,-25.081089,66.54129,-180.71085,178.85489,-218.12975,91.154305,0.0,0.0,0.0,2.9760993,0.0,0.0,5.39
4ejl,764.0629,-83.93708,136.00163,-174.37807,-24.80707,21.125889,-189.2499,183.33493,-198.94568,72.69025,0.0,0.0,0.0,3.2476509,0.0,0.0,5.14
4ek9,621.4287,-73.82642,253.4783,-164.41347,136.75807,302.43997,-203.4364,271.63147,-250.97337,203.89189,0.0,0.0,0.0,3.951747,0.0,0.0,4.42
4elf,180.5882,-56.709175,297.72064,-179.05592,487.40277,512.9709,-326.3577,543.9239,-308.12027,282.67206,0.0,0.0,0.0,6.7929544,0.0,0.0,8.03
4elg,181.73375,-58.65685,302.11017,-182.65599,478.64014,507.7947,-328.7063,547.1545,-305.33105,286.65256,0.0,0.0,0.0,6.7247324,0.0,0.0,8.16
4emf,450.6767,-60.034115,139.33574,-142.82884,122.17884,254.93117,-186.71428,255.08292,-228.25642,153.50838,0.0,0.0,0.0,4.017233,0.0,0.0,7.08
4en4,563.5257,-54.849297,171.27107,-151.82614,108.3127,190.20023,-190.21411,221.37572,-218.99963,111.382996,0.0,0.0,0.0,3.617863,0.0,0.0,5.52
4eo6,201.81369,-46.834297,199.0017,-142.91205,324.37372,437.9111,-251.5185,396.8303,-254.90582,246.22263,0.0,0.0,0.0,4.951828,0.0,0.0,8.7
4eoh,659.58923,-68.70275,231.36145,-170.41006,104.017075,201.99706,-203.9202,243.95847,-235.4079,141.33551,0.0,0.0,0.0,2.844193,0.0,0.0,4.3
4epy,634.3464,-89.08148,308.40268,-181.76425,251.5676,340.26602,-202.97551,337.62433,-271.54266,221.65498,0.0,0.0,0.0,4.2459006,0.0,0.0,3.47
4er1,213.28989,-71.28791,464.87265,-197.9933,692.3909,666.36676,-417.95532,761.68286,-368.3156,380.02972,0.0,0.0,0.0,8.298539,0.0,0.0,6.62
4er2,232.41774,-61.81461,137.57481,-154.96233,268.94876,397.84082,-237.25676,396.94162,-267.91562,201.46771,0.0,0.0,0.0,5.3056755,0.0,0.0,9.3
4erf,206.72534,-63.01441,104.725586,-140.21219,232.70113,373.7811,-199.08734,318.33755,-235.93382,187.34486,0.0,0.0,0.0,5.493649,0.0,0.0,9.4
4etz,575.36584,-59.30404,96.0736,-139.96994,65.58842,168.5018,-182.45389,203.34978,-193.02977,80.69676,0.0,0.0,0.0,4.2980347,0.0,0.0,6.3
4eu0,529.68646,-63.72723,113.21229,-143.61623,49.703003,209.42218,-175.58698,191.61864,-202.00325,112.82474,0.0,0.0,0.0,4.260683,0.0,0.0,6.4
4ew2,372.99,-80.41624,195.0681,-151.91896,250.35939,388.97864,-208.63214,354.7862,-260.99802,180.11075,0.0,0.0,0.0,5.7665534,0.0,0.0,6.68
4ew3,351.0643,-85.732475,211.43774,-163.20267,302.6268,415.21295,-222.56746,390.00336,-264.54132,196.68813,0.0,0.0,0.0,5.8105383,0.0,0.0,6.74
4ewn,473.8611,-56.416565,188.51875,-154.25922,161.38945,296.85495,-220.7864,305.24243,-267.28293,197.42519,0.0,0.0,0.0,3.7281094,0.0,0.0,6.7
4exs,694.44855,-67.39577,197.93513,-168.78398,43.32964,160.5809,-182.42401,199.43263,-213.36812,134.35681,0.0,0.0,0.0,3.2991366,0.0,0.0,4.41
4ezr,495.36673,-82.43844,390.58194,-184.05463,451.71045,420.74747,-313.51746,568.6237,-316.45218,275.90213,0.0,0.0,0.0,5.7693915,0.0,0.0,5.2
4f0c,415.8167,-69.2788,304.72968,-160.04195,322.6367,420.14502,-259.87036,420.5483,-301.6376,291.62033,0.0,0.0,0.0,4.063344,0.0,0.0,6.27
4f1l,616.8705,-58.8654,167.75215,-159.33307,66.747246,193.97913,-182.21365,192.51234,-212.92094,137.27466,0.0,0.0,0.0,4.064865,0.0,0.0,5.12
4f5y,417.52902,-85.52368,396.2837,-172.90202,433.01285,552.5093,-342.111,568.3634,-363.0121,360.3386,0.0,0.0,0.0,4.150263,0.0,0.0,5.43
4f6u,390.45905,-61.99818,309.75082,-150.26427,335.66672,431.63754,-265.2207,407.74905,-297.46893,292.6673,0.0,0.0,0.0,6.190573,0.0,0.0,6.15
4f6w,226.9998,-68.6991,348.83875,-167.36441,500.80658,582.9604,-337.37076,591.404,-312.55597,355.124,0.0,0.0,0.0,7.145091,0.0,0.0,7.52
4f7v,457.5131,-80.47414,397.57108,-163.18698,371.07233,536.12537,-297.91983,542.0664,-313.5786,370.6931,0.0,0.0,0.0,5.9975376,0.0,0.0,5.38
4f9u,492.16864,-52.95299,208.41716,-131.44472,134.60364,314.94373,-206.986,278.17563,-248.1335,199.0993,0.0,0.0,0.0,4.629856,0.0,0.0,6.03
4f9y,311.36484,-67.314476,243.40779,-144.36372,298.99835,452.6094,-219.4774,358.50803,-263.01965,237.37737,0.0,0.0,0.0,4.725396,0.0,0.0,6.74
4fcq,293.57285,-60.388767,280.87338,-141.8099,306.56592,460.78436,-260.76962,409.0989,-269.44934,244.98944,0.0,0.0,0.0,5.3783875,0.0,0.0,7.0
4fev,558.38586,-69.13902,223.54756,-163.75786,181.46748,271.75644,-197.60025,294.39395,-250.78986,187.26419,0.0,0.0,0.0,4.5668435,0.0,0.0,5.42
4ffs,101.317085,-64.85991,103.98285,-131.47493,264.50986,473.35223,-230.58508,381.11298,-245.47601,219.17676,0.0,0.0,0.0,7.113276,0.0,0.0,10.44
4fht,555.51135,-62.66476,118.953865,-144.67387,52.71843,187.09708,-176.62221,182.43085,-212.55243,118.39616,0.0,0.0,0.0,3.153139,0.0,0.0,6.17
4fk6,135.58287,-65.090965,108.24504,-132.82133,264.74768,425.46274,-218.2761,346.6545,-236.55963,186.37611,0.0,0.0,0.0,6.6456466,0.0,0.0,9.7
4fl1,707.38043,-99.78422,340.34174,-169.23235,183.20567,315.51242,-191.73883,318.21066,-255.1319,267.9957,0.0,0.0,0.0,4.0021763,0.0,0.0,3.28
4fl2,597.59344,-83.843025,334.5128,-162.61523,283.17023,419.11304,-219.67216,395.0024,-276.91742,259.9223,0.0,0.0,0.0,4.234187,0.0,0.0,3.66
4flp,405.75595,-53.371452,180.24667,-152.26395,205.53545,319.3417,-208.60391,300.23462,-236.54062,171.10793,0.0,0.0,0.0,5.714952,0.0,0.0,6.72
4fm7,298.49496,-59.91329,293.4041,-164.84991,353.29623,424.4688,-278.69684,435.07373,-285.30026,262.8724,0.0,0.0,0.0,6.400133,0.0,0.0,7.24
4fp1,629.9543,-66.48713,230.19998,-164.33571,93.64434,243.9521,-176.62057,233.39433,-224.67848,169.75882,0.0,0.0,0.0,4.055116,0.0,0.0,4.57
4fsl,287.0619,-60.50035,248.86047,-150.34807,310.96127,469.0886,-258.64252,422.18878,-272.8194,283.30984,0.0,0.0,0.0,6.3284926,0.0,0.0,7.7
4fxp,607.68463,-89.76611,351.38046,-169.44658,249.42877,365.54553,-228.78276,380.0325,-277.1541,298.5984,0.0,0.0,0.0,3.9166632,0.0,0.0,4.09
4fxq,465.2504,-72.148796,177.2441,-145.42726,188.39043,341.49603,-173.41248,269.405,-218.74078,167.9843,0.0,0.0,0.0,5.2399435,0.0,0.0,5.77
4fys,453.7112,-94.550026,496.04114,-212.19531,491.08398,598.9441,-355.78412,665.92004,-366.2005,438.92517,0.0,0.0,0.0,5.8996296,0.0,0.0,4.82
4fz3,588.19543,-86.39909,371.3933,-161.16913,212.63725,340.53632,-209.05075,318.48636,-288.26035,273.4416,0.0,0.0,0.0,5.087595,0.0,0.0,3.73
4g0p,777.5607,-93.25827,314.33768,-172.33473,60.008503,144.64795,-188.30164,214.27043,-246.5718,178.73666,0.0,0.0,0.0,3.2979634,0.0,0.0,3.01
4g0q,817.27545,-98.77042,334.55304,-176.20943,63.179916,135.68124,-189.1328,215.88812,-249.71631,181.68677,0.0,0.0,0.0,3.477082,0.0,0.0,2.52
4g0y,827.8226,-98.11331,330.49136,-181.9345,61.138588,117.328255,-184.85764,200.47008,-241.0422,168.35747,0.0,0.0,0.0,3.3958962,0.0,0.0,2.3
4g0z,821.0341,-103.15551,344.80215,-186.31778,75.765144,133.6017,-190.23697,213.07715,-249.39587,184.06369,0.0,0.0,0.0,3.3934731,0.0,0.0,2.21
4g4p,418.63998,-57.65193,148.67021,-140.99731,153.60529,304.8334,-194.1804,255.85861,-233.27173,162.0954,0.0,0.0,0.0,3.6243396,0.0,0.0,6.89
4g8n,437.66486,-57.327316,97.42499,-138.6354,106.42475,234.3634,-161.93066,212.62944,-211.9481,110.92076,0.0,0.0,0.0,3.7996604,0.0,0.0,7.2
4g8v,477.4145,-74.481575,250.69931,-141.7918,184.54875,302.88864,-201.08562,305.2477,-242.81046,190.5701,0.0,0.0,0.0,3.9199405,0.0,0.0,5.8
4g90,582.74945,-91.232414,294.81058,-155.29465,194.82436,293.9693,-200.68599,318.18723,-250.27388,207.37697,0.0,0.0,0.0,3.8005738,0.0,0.0,4.51
4g95,345.13156,-53.289696,165.67043,-140.94148,246.90804,333.74673,-212.04364,329.109,-232.90764,179.33815,0.0,0.0,0.0,4.9569554,0.0,0.0,7.61
4gbd,142.96907,-50.195606,59.811428,-132.14055,172.76656,318.69467,-220.32126,318.6727,-227.31252,184.79576,0.0,0.0,0.0,5.516758,0.0,0.0,11.32
