name,set,-logKd/Ki,receptor_path
1sln,refined,6.64,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1sln/1sln_pocket.mol2
2b1g,refined,6.64,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2b1g/2b1g_pocket.mol2
2d3z,refined,6.64,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2d3z/2d3z_pocket.mol2
2za0,refined,6.64,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2za0/2za0_pocket.mol2
3b26,refined,6.64,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3b26/3b26_pocket.mol2
3fee,refined,6.64,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3fee/3fee_pocket.mol2
5i2e,refined,6.64,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5i2e/5i2e_pocket.mol2
5ko1,refined,6.64,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ko1/5ko1_pocket.mol2
5nk8,refined,6.64,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5nk8/5nk8_pocket.mol2
2j75,refined,6.65,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2j75/2j75_pocket.mol2
3mzc,refined,6.65,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3mzc/3mzc_pocket.mol2
4yha,refined,6.65,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4yha/4yha_pocket.mol2
6cwn,refined,6.65,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6cwn/6cwn_pocket.mol2
1a4r,refined,6.66,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1a4r/1a4r_pocket.mol2
1cps,refined,6.66,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1cps/1cps_pocket.mol2
1elc,refined,6.66,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1elc/1elc_pocket.mol2
1pxp,refined,6.66,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1pxp/1pxp_pocket.mol2
1wur,refined,6.66,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1wur/1wur_pocket.mol2
2xj7,refined,6.66,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2xj7/2xj7_pocket.mol2
2yz3,refined,6.66,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2yz3/2yz3_pocket.mol2
3pwd,refined,6.66,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3pwd/3pwd_pocket.mol2
3zj6,refined,6.66,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3zj6/3zj6_pocket.mol2
4v27,refined,6.66,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4v27/4v27_pocket.mol2
5cy9,refined,6.66,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5cy9/5cy9_pocket.mol2
5nxi,refined,6.66,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5nxi/5nxi_pocket.mol2
5wyx,refined,6.66,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5wyx/5wyx_pocket.mol2
6dar,refined,6.66,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6dar/6dar_pocket.mol2
6idg,refined,6.66,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6idg/6idg_pocket.mol2
3g19,refined,6.67,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3g19/3g19_pocket.mol2
5fho,refined,6.67,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5fho/5fho_pocket.mol2
5op5,refined,6.67,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5op5/5op5_pocket.mol2
6b1k,refined,6.67,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6b1k/6b1k_pocket.mol2
6bbx,refined,6.67,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6bbx/6bbx_pocket.mol2
6plf,refined,6.67,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6plf/6plf_pocket.mol2
1c5x,refined,6.68,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1c5x/1c5x_pocket.mol2
1mai,refined,6.68,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1mai/1mai_pocket.mol2
2fqw,refined,6.68,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2fqw/2fqw_pocket.mol2
2iwx,refined,6.68,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2iwx/2iwx_pocket.mol2
2qbs,refined,6.68,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2qbs/2qbs_pocket.mol2
3o75,refined,6.68,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3o75/3o75_pocket.mol2
3su1,refined,6.68,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3su1/3su1_pocket.mol2
3zhx,refined,6.68,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3zhx/3zhx_pocket.mol2
4ca8,refined,6.68,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ca8/4ca8_pocket.mol2
4ew2,refined,6.68,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ew2/4ew2_pocket.mol2
5o4f,refined,6.68,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5o4f/5o4f_pocket.mol2
6ayi,refined,6.68,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6ayi/6ayi_pocket.mol2
2jew,refined,6.69,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2jew/2jew_pocket.mol2
2xn5,refined,6.69,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2xn5/2xn5_pocket.mol2
5a6x,refined,6.69,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5a6x/5a6x_pocket.mol2
5fs5,refined,6.69,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5fs5/5fs5_pocket.mol2
5yhe,refined,6.69,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5yhe/5yhe_pocket.mol2
5z66,refined,6.69,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5z66/5z66_pocket.mol2
1b0h,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1b0h/1b0h_pocket.mol2
1b3g,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1b3g/1b3g_pocket.mol2
1eld,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1eld/1eld_pocket.mol2
1f3e,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1f3e/1f3e_pocket.mol2
1koj,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1koj/1koj_pocket.mol2
1nki,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1nki/1nki_pocket.mol2
2a5s,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2a5s/2a5s_pocket.mol2
2evl,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2evl/2evl_pocket.mol2
2oxx,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2oxx/2oxx_pocket.mol2
2py4,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2py4/2py4_pocket.mol2
3eko,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3eko/3eko_pocket.mol2
3hzk,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3hzk/3hzk_pocket.mol2
3mhi,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3mhi/3mhi_pocket.mol2
3pck,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3pck/3pck_pocket.mol2
3pgu,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3pgu/3pgu_pocket.mol2
3t60,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3t60/3t60_pocket.mol2
3t64,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3t64/3t64_pocket.mol2
4ewn,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ewn/4ewn_pocket.mol2
4f09,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4f09/4f09_pocket.mol2
4io2,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4io2/4io2_pocket.mol2
4jyc,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4jyc/4jyc_pocket.mol2
4jz1,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4jz1/4jz1_pocket.mol2
4m13,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4m13/4m13_pocket.mol2
4m14,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4m14/4m14_pocket.mol2
4o2p,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4o2p/4o2p_pocket.mol2
5g17,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5g17/5g17_pocket.mol2
5g5v,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5g5v/5g5v_pocket.mol2
5nvv,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5nvv/5nvv_pocket.mol2
6ebe,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6ebe/6ebe_pocket.mol2
6i67,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6i67/6i67_pocket.mol2
6n9l,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6n9l/6n9l_pocket.mol2
6rfn,refined,6.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6rfn/6rfn_pocket.mol2
2f94,refined,6.71,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2f94/2f94_pocket.mol2
4cd5,refined,6.71,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4cd5/4cd5_pocket.mol2
4pvy,refined,6.71,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4pvy/4pvy_pocket.mol2
5odx,refined,6.71,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5odx/5odx_pocket.mol2
5op4,refined,6.71,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5op4/5op4_pocket.mol2
5tt3,refined,6.71,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5tt3/5tt3_pocket.mol2
6ghh,refined,6.71,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6ghh/6ghh_pocket.mol2
1rbp,refined,6.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1rbp/1rbp_pocket.mol2
2jdu,refined,6.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2jdu/2jdu_pocket.mol2
2vpn,refined,6.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2vpn/2vpn_pocket.mol2
2xc0,refined,6.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2xc0/2xc0_pocket.mol2
3aqt,refined,6.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3aqt/3aqt_pocket.mol2
3gst,refined,6.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3gst/3gst_pocket.mol2
3l4v,refined,6.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3l4v/3l4v_pocket.mol2
3l4z,refined,6.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3l4z/3l4z_pocket.mol2
4djv,refined,6.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4djv/4djv_pocket.mol2
4flp,refined,6.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4flp/4flp_pocket.mol2
4i74,refined,6.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4i74/4i74_pocket.mol2
4o0a,refined,6.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4o0a/4o0a_pocket.mol2
5o58,refined,6.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5o58/5o58_pocket.mol2
5vb7,refined,6.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5vb7/5vb7_pocket.mol2
5wa5,refined,6.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5wa5/5wa5_pocket.mol2
5ya5,refined,6.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ya5/5ya5_pocket.mol2
5zhl,refined,6.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5zhl/5zhl_pocket.mol2
6fo5,refined,6.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6fo5/6fo5_pocket.mol2
6qr9,refined,6.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6qr9/6qr9_pocket.mol2
1wvj,refined,6.73,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1wvj/1wvj_pocket.mol2
4pum,refined,6.73,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4pum/4pum_pocket.mol2
4r5b,refined,6.73,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4r5b/4r5b_pocket.mol2
4w9h,refined,6.73,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4w9h/4w9h_pocket.mol2
5am6,refined,6.73,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5am6/5am6_pocket.mol2
5ia0,refined,6.73,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ia0/5ia0_pocket.mol2
5js3,refined,6.73,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5js3/5js3_pocket.mol2
1add,refined,6.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1add/1add_pocket.mol2
1usi,refined,6.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1usi/1usi_pocket.mol2
2x91,refined,6.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2x91/2x91_pocket.mol2
2zc9,refined,6.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2zc9/2zc9_pocket.mol2
2zgx,refined,6.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2zgx/2zgx_pocket.mol2
3dgo,refined,6.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3dgo/3dgo_pocket.mol2
3fzy,refined,6.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3fzy/3fzy_pocket.mol2
3m67,refined,6.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3m67/3m67_pocket.mol2
3oim,refined,6.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3oim/3oim_pocket.mol2
4ca6,refined,6.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ca6/4ca6_pocket.mol2
4ew3,refined,6.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ew3/4ew3_pocket.mol2
4f9y,refined,6.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4f9y/4f9y_pocket.mol2
4lxz,refined,6.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4lxz/4lxz_pocket.mol2
5j27,refined,6.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5j27/5j27_pocket.mol2
5nk2,refined,6.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5nk2/5nk2_pocket.mol2
5za9,refined,6.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5za9/5za9_pocket.mol2
6i66,refined,6.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6i66/6i66_pocket.mol2
6i8y,refined,6.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6i8y/6i8y_pocket.mol2
6qqz,refined,6.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6qqz/6qqz_pocket.mol2
3ikd,refined,6.75,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ikd/3ikd_pocket.mol2
4cwt,refined,6.75,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4cwt/4cwt_pocket.mol2
6faa,refined,6.75,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6faa/6faa_pocket.mol2
2on6,refined,6.76,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2on6/2on6_pocket.mol2
4pvx,refined,6.76,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4pvx/4pvx_pocket.mol2
5wa9,refined,6.76,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5wa9/5wa9_pocket.mol2
6f9v,refined,6.76,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6f9v/6f9v_pocket.mol2
1o30,refined,6.77,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1o30/1o30_pocket.mol2
1o3j,refined,6.77,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1o3j/1o3j_pocket.mol2
1om1,refined,6.77,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1om1/1om1_pocket.mol2
1ony,refined,6.77,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1ony/1ony_pocket.mol2
1qb1,refined,6.77,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1qb1/1qb1_pocket.mol2
3fas,refined,6.77,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3fas/3fas_pocket.mol2
3fvn,refined,6.77,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3fvn/3fvn_pocket.mol2
3m40,refined,6.77,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3m40/3m40_pocket.mol2
4cwp,refined,6.77,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4cwp/4cwp_pocket.mol2
4loi,refined,6.77,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4loi/4loi_pocket.mol2
4x48,refined,6.77,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4x48/4x48_pocket.mol2
5ayt,refined,6.77,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ayt/5ayt_pocket.mol2
5fh8,refined,6.77,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5fh8/5fh8_pocket.mol2
5nvw,refined,6.77,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5nvw/5nvw_pocket.mol2
6g2o,refined,6.77,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6g2o/6g2o_pocket.mol2
3gcu,refined,6.78,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3gcu/3gcu_pocket.mol2
5yh8,refined,6.78,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5yh8/5yh8_pocket.mol2
5zaf,refined,6.78,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5zaf/5zaf_pocket.mol2
6g7a,refined,6.78,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6g7a/6g7a_pocket.mol2
6sbt,refined,6.78,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6sbt/6sbt_pocket.mol2
2rcb,refined,6.79,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2rcb/2rcb_pocket.mol2
3su0,refined,6.79,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3su0/3su0_pocket.mol2
4ogj,refined,6.79,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ogj/4ogj_pocket.mol2
5y94,refined,6.79,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5y94/5y94_pocket.mol2
6s4n,refined,6.79,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6s4n/6s4n_pocket.mol2
1fl3,refined,6.8,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1fl3/1fl3_pocket.mol2
1nq7,refined,6.8,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1nq7/1nq7_pocket.mol2
1p1n,refined,6.8,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1p1n/1p1n_pocket.mol2
2xhm,refined,6.8,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2xhm/2xhm_pocket.mol2
3c88,refined,6.8,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3c88/3c88_pocket.mol2
3fx6,refined,6.8,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3fx6/3fx6_pocket.mol2
3s2v,refined,6.8,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3s2v/3s2v_pocket.mol2
5j8m,refined,6.8,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5j8m/5j8m_pocket.mol2
5nk6,refined,6.8,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5nk6/5nk6_pocket.mol2
6i62,refined,6.8,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6i62/6i62_pocket.mol2
6np2,refined,6.8,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6np2/6np2_pocket.mol2
2uwp,refined,6.81,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2uwp/2uwp_pocket.mol2
5zae,refined,6.81,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5zae/5zae_pocket.mol2
1drk,refined,6.82,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1drk/1drk_pocket.mol2
1fhd,refined,6.82,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1fhd/1fhd_pocket.mol2
1jeu,refined,6.82,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1jeu/1jeu_pocket.mol2
1k1n,refined,6.82,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1k1n/1k1n_pocket.mol2
1lrh,refined,6.82,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1lrh/1lrh_pocket.mol2
1o38,refined,6.82,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1o38/1o38_pocket.mol2
1uwf,refined,6.82,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1uwf/1uwf_pocket.mol2
2b1i,refined,6.82,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2b1i/2b1i_pocket.mol2
2c94,refined,6.82,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2c94/2c94_pocket.mol2
2oxd,refined,6.82,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2oxd/2oxd_pocket.mol2
2pym,refined,6.82,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2pym/2pym_pocket.mol2
2rfh,refined,6.82,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2rfh/2rfh_pocket.mol2
2v8w,refined,6.82,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2v8w/2v8w_pocket.mol2
2xyd,refined,6.82,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2xyd/2xyd_pocket.mol2
2zq0,refined,6.82,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2zq0/2zq0_pocket.mol2
3dx2,refined,6.82,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3dx2/3dx2_pocket.mol2
3m3x,refined,6.82,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3m3x/3m3x_pocket.mol2
3s75,refined,6.82,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3s75/3s75_pocket.mol2
4nue,refined,6.82,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4nue/4nue_pocket.mol2
4qy3,refined,6.82,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4qy3/4qy3_pocket.mol2
5exw,refined,6.82,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5exw/5exw_pocket.mol2
5vcv,refined,6.82,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5vcv/5vcv_pocket.mol2
2xnb,refined,6.83,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2xnb/2xnb_pocket.mol2
6e7r,refined,6.83,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6e7r/6e7r_pocket.mol2
1bhx,refined,6.84,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1bhx/1bhx_pocket.mol2
2y5g,refined,6.84,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2y5g/2y5g_pocket.mol2
3ewj,refined,6.84,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ewj/3ewj_pocket.mol2
4kn1,refined,6.84,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4kn1/4kn1_pocket.mol2
5cep,refined,6.84,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5cep/5cep_pocket.mol2
6csr,refined,6.84,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6csr/6csr_pocket.mol2
1ele,refined,6.85,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1ele/1ele_pocket.mol2
1g30,refined,6.85,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1g30/1g30_pocket.mol2
1lkk,refined,6.85,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1lkk/1lkk_pocket.mol2
1os5,refined,6.85,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1os5/1os5_pocket.mol2
1q72,refined,6.85,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1q72/1q72_pocket.mol2
1qyg,refined,6.85,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1qyg/1qyg_pocket.mol2
