Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
2576	:	1752718195.174	     3.694	0	2728	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6eqw/6eqw_pocket.pdb
2577	:	1752718197.675	     3.427	0	2381	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5cep/5cep_pocket.pdb
2578	:	1752718200.176	     3.369	0	2550	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6eq2/6eq2_pocket.pdb
2579	:	1752718202.677	     3.280	0	2320	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6fhq/6fhq_pocket.pdb
2580	:	1752718205.178	     3.404	0	2645	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1f4x/1f4x_pocket.pdb
2581	:	1752718207.679	     3.784	0	2921	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3qfy/3qfy_pocket.pdb
2582	:	1752718210.181	     3.740	0	2622	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3pgu/3pgu_pocket.pdb
2583	:	1752718212.681	     3.878	0	2734	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2j7d/2j7d_pocket.pdb
2584	:	1752718215.183	     3.730	0	2632	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ad2/4ad2_pocket.pdb
2585	:	1752718217.684	     3.318	0	2468	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3r88/3r88_pocket.pdb
2586	:	1752718220.185	     3.437	0	3094	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5mby/5mby_pocket.pdb
2587	:	1752718222.687	     3.547	0	2706	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5e2s/5e2s_pocket.pdb
2588	:	1752718225.188	     3.885	0	2747	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3bgb/3bgb_pocket.pdb
2589	:	1752718227.690	     3.769	0	2987	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1o86/1o86_pocket.pdb
2590	:	1752718230.191	     3.655	0	2679	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4je7/4je7_pocket.pdb
2591	:	1752718232.692	     3.706	0	2727	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2pk6/2pk6_pocket.pdb
2592	:	1752718235.193	     3.534	0	2740	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1fkw/1fkw_pocket.pdb
2593	:	1752718237.694	     3.674	0	2683	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3rm9/3rm9_pocket.pdb
2594	:	1752718240.195	     3.493	0	2399	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4rsk/4rsk_pocket.pdb
2595	:	1752718242.696	     3.533	0	2450	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2xb7/2xb7_pocket.pdb
2596	:	1752718245.200	     3.491	0	2558	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ip8/3ip8_pocket.pdb
2597	:	1752718247.701	     3.587	0	2808	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4zw5/4zw5_pocket.pdb
2598	:	1752718250.202	     3.570	0	2429	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5fpk/5fpk_pocket.pdb
2599	:	1752718252.703	     3.475	0	2438	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3iw6/3iw6_pocket.pdb
2600	:	1752718255.205	     3.391	0	2516	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1tng/1tng_pocket.pdb
2601	:	1752718257.707	     3.529	0	2453	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4o0x/4o0x_pocket.pdb
2602	:	1752718260.208	     3.712	0	2657	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1w5w/1w5w_pocket.pdb
2603	:	1752718262.709	     3.527	0	2665	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5z66/5z66_pocket.pdb
2604	:	1752718265.210	     3.634	0	2874	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4u0w/4u0w_pocket.pdb
2605	:	1752718267.711	     3.612	0	2541	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1f5k/1f5k_pocket.pdb
2606	:	1752718270.219	     4.043	0	2502	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4oag/4oag_pocket.pdb
2607	:	1752718272.720	     3.582	0	2648	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3i4y/3i4y_pocket.pdb
2608	:	1752718275.223	     3.478	0	2824	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4myd/4myd_pocket.pdb
2609	:	1752718277.725	     3.440	0	2850	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2cht/2cht_pocket.pdb
2610	:	1752718280.226	     3.467	0	2618	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5kej/5kej_pocket.pdb
2611	:	1752718282.729	     3.475	0	2525	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6b4u/6b4u_pocket.pdb
2612	:	1752718285.231	     3.480	0	2549	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6fs0/6fs0_pocket.pdb
2613	:	1752718287.733	     3.539	0	2588	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2zq2/2zq2_pocket.pdb
2614	:	1752718290.234	     3.648	0	2549	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6qmk/6qmk_pocket.pdb
2615	:	1752718292.735	     3.498	0	2760	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4fht/4fht_pocket.pdb
2616	:	1752718295.236	     3.587	0	2558	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4io4/4io4_pocket.pdb
2617	:	1752718297.737	     3.513	0	2544	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5xsr/5xsr_pocket.pdb
2618	:	1752718300.238	     3.699	0	2743	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2cej/2cej_pocket.pdb
2619	:	1752718302.739	     3.732	0	2655	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3gsm/3gsm_pocket.pdb
2620	:	1752718305.240	     3.384	0	2426	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3uw5/3uw5_pocket.pdb
2621	:	1752718307.741	     3.693	0	2857	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4loi/4loi_pocket.pdb
2622	:	1752718310.242	     3.565	0	2658	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1o2o/1o2o_pocket.pdb
2623	:	1752718312.743	     3.361	0	3033	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4kif/4kif_pocket.pdb
2624	:	1752718315.244	     3.459	0	2480	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6cwn/6cwn_pocket.pdb
2625	:	1752718317.746	     3.434	0	2450	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1i1e/1i1e_pocket.pdb
2626	:	1752718320.247	     3.637	0	2607	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ty6/4ty6_pocket.pdb
2627	:	1752718322.749	     3.513	0	2634	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2wyj/2wyj_pocket.pdb
2628	:	1752718325.251	     3.572	0	2666	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3jdw/3jdw_pocket.pdb
2629	:	1752718327.752	     3.894	0	2744	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2wl0/2wl0_pocket.pdb
2630	:	1752718330.253	     3.828	0	3130	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ayt/5ayt_pocket.pdb
2631	:	1752718332.754	     3.535	0	2497	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ewy/5ewy_pocket.pdb
2632	:	1752718335.255	     3.581	0	2468	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1q5k/1q5k_pocket.pdb
2633	:	1752718337.756	     3.530	0	3058	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1yq7/1yq7_pocket.pdb
2634	:	1752718340.257	     3.431	0	3064	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2a5b/2a5b_pocket.pdb
2635	:	1752718342.758	     3.707	0	2747	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2bpv/2bpv_pocket.pdb
2636	:	1752718345.259	     3.481	0	2755	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1ew8/1ew8_pocket.pdb
2637	:	1752718347.760	     3.495	0	2748	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1jys/1jys_pocket.pdb
2638	:	1752718350.261	     3.577	0	2612	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2uwo/2uwo_pocket.pdb
2639	:	1752718352.762	     3.985	0	2896	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2xei/2xei_pocket.pdb
2640	:	1752718355.263	     3.486	0	2542	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4cig/4cig_pocket.pdb
2641	:	1752718357.764	     3.335	0	2390	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5t7s/5t7s_pocket.pdb
2642	:	1752718360.265	     3.824	0	2853	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1b0h/1b0h_pocket.pdb
2643	:	1752718362.768	     3.405	0	2422	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5f60/5f60_pocket.pdb
2644	:	1752718365.269	     3.480	0	2659	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3pwk/3pwk_pocket.pdb
2645	:	1752718367.770	     3.681	0	2644	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6j1l/6j1l_pocket.pdb
2646	:	1752718370.271	     3.578	0	2685	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4q08/4q08_pocket.pdb
2647	:	1752718372.773	     3.444	0	2761	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1qf1/1qf1_pocket.pdb
2648	:	1752718375.274	     3.493	0	2783	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4oct/4oct_pocket.pdb
2649	:	1752718377.775	     3.609	0	2524	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6udt/6udt_pocket.pdb
2650	:	1752718380.276	     3.825	0	3067	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3fzn/3fzn_pocket.pdb
2651	:	1752718382.777	     3.610	0	2585	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ajl/4ajl_pocket.pdb
2652	:	1752718385.278	     3.815	0	2717	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1n46/1n46_pocket.pdb
2653	:	1752718387.779	     3.678	0	2525	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5j8m/5j8m_pocket.pdb
2654	:	1752718390.280	     3.492	0	2485	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ehz/4ehz_pocket.pdb
2655	:	1752718392.781	     3.667	0	2705	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4zwz/4zwz_pocket.pdb
2656	:	1752718395.282	     3.458	0	2663	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5i2e/5i2e_pocket.pdb
2657	:	1752718397.783	     3.368	0	2514	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3jya/3jya_pocket.pdb
2658	:	1752718400.284	     3.558	0	2477	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4e6q/4e6q_pocket.pdb
2659	:	1752718402.786	     3.657	0	2772	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2zcs/2zcs_pocket.pdb
2660	:	1752718405.287	     3.592	0	2754	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2wuf/2wuf_pocket.pdb
2661	:	1752718407.788	     3.493	0	2464	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6gji/6gji_pocket.pdb
2662	:	1752718410.289	     3.756	0	2668	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ifl/3ifl_pocket.pdb
2663	:	1752718412.790	     3.618	0	2501	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5nk8/5nk8_pocket.pdb
2664	:	1752718415.291	     3.560	0	2790	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1f8b/1f8b_pocket.pdb
2665	:	1752718417.792	     3.438	0	2541	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6hni/6hni_pocket.pdb
2666	:	1752718420.293	     3.578	0	2503	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3su5/3su5_pocket.pdb
2667	:	1752718422.795	     3.580	0	2583	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3rlp/3rlp_pocket.pdb
2668	:	1752718425.296	     3.513	0	2453	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3fqe/3fqe_pocket.pdb
2669	:	1752718427.797	     3.493	0	2812	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1bdq/1bdq_pocket.pdb
2670	:	1752718430.298	     3.799	0	2724	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3agl/3agl_pocket.pdb
2671	:	1752718432.799	     3.565	0	2555	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1lst/1lst_pocket.pdb
2672	:	1752718435.300	     3.486	0	2398	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4iue/4iue_pocket.pdb
2673	:	1752718437.801	     3.672	0	2568	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2h21/2h21_pocket.pdb
2674	:	1752718440.302	     3.625	0	2656	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1sqa/1sqa_pocket.pdb
2675	:	1752718442.803	     3.529	0	2729	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5n0e/5n0e_pocket.pdb
2676	:	1752718445.307	     3.582	0	2406	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5fou/5fou_pocket.pdb
2677	:	1752718447.808	     3.585	0	2612	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5za9/5za9_pocket.pdb
2679	:	1752718452.814	     3.688	0	2726	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1g2k/1g2k_pocket.pdb
2680	:	1752718455.320	     4.241	0	2727	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2r43/2r43_pocket.pdb
2678	:	1752718450.313	    10.340	0	6950	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5qal/5qal_pocket.pdb
2681	:	1752718457.824	     4.519	0	2487	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5wbo/5wbo_pocket.pdb
2682	:	1752718460.326	     3.997	0	2525	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5w1e/5w1e_pocket.pdb
2683	:	1752718462.827	     3.474	0	2658	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3wz7/3wz7_pocket.pdb
2684	:	1752718465.328	     3.655	0	2586	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ymx/4ymx_pocket.pdb
2685	:	1752718467.830	     3.752	0	2670	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1fcy/1fcy_pocket.pdb
2686	:	1752718470.331	     3.590	0	2698	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1qbt/1qbt_pocket.pdb
2687	:	1752718472.831	     3.271	0	2429	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5h1u/5h1u_pocket.pdb
2688	:	1752718475.337	     3.401	0	2429	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5fh8/5fh8_pocket.pdb
2689	:	1752718477.838	     3.540	0	2586	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1nfx/1nfx_pocket.pdb
2690	:	1752718480.340	     3.586	0	2638	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1oif/1oif_pocket.pdb
2691	:	1752718482.842	     3.562	0	2677	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3dx2/3dx2_pocket.pdb
2692	:	1752718485.343	     3.719	0	2576	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5anv/5anv_pocket.pdb
2693	:	1752718487.844	     3.582	0	2406	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5fox/5fox_pocket.pdb
2694	:	1752718490.346	     3.602	0	2670	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6d9x/6d9x_pocket.pdb
2695	:	1752718492.847	     3.671	0	2921	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3k1j/3k1j_pocket.pdb
2696	:	1752718495.348	     3.657	0	2568	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1v2k/1v2k_pocket.pdb
2697	:	1752718497.849	     3.285	0	2333	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ct2/5ct2_pocket.pdb
2698	:	1752718500.350	     3.664	0	2573	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5wl0/5wl0_pocket.pdb
2699	:	1752718502.852	     3.746	0	2727	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2r3w/2r3w_pocket.pdb
2700	:	1752718505.353	     3.588	0	2676	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3d4y/3d4y_pocket.pdb
2701	:	1752718507.854	     3.503	0	2424	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1dar/1dar_pocket.pdb
2702	:	1752718510.355	     3.710	0	2617	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ha5/4ha5_pocket.pdb
2703	:	1752718512.857	     3.532	0	2680	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6ugz/6ugz_pocket.pdb
2704	:	1752718515.358	     3.445	0	2610	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6hmg/6hmg_pocket.pdb
2705	:	1752718517.859	     3.467	0	2333	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4nvp/4nvp_pocket.pdb
2706	:	1752718520.361	     3.519	0	2724	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3t60/3t60_pocket.pdb
2707	:	1752718522.865	     3.500	0	2560	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5itp/5itp_pocket.pdb
2708	:	1752718525.366	     3.529	0	2707	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2xn5/2xn5_pocket.pdb
